TSM_Server,Node,Server,Occ_GB,Cost,
HDCTSM03,HNAQXWCVSQL01,HNAQXWCVSQL01,204.69,Virtual,$14.32
HDCTSM03,AHMTXLHALF01,ahmtxlhalf01,204.4,Virtual,$14.30
HDCTSM03,DAHMLGSPNAS01,dahmlgspnas01,204.26,Virtual,$14.29
HDCTSM03,HFCQXWCPAPP12,HFCQXWCPAPP12,203.87,Virtual,$14.27
HDCTSM03,Q3AHMDCWDDAP02A,Q3AHMDCWDDAP02A,203.26,Virtual,$14.22
HDCTSM03,AUTODDW1_DB2,autoddw1,203,Virtual,$14.21
HDCTSM03,HFCQXWCASSQL12,HFCQXWCASSQL12,201.84,Virtual,$14.12
HDCTSM03,AHMDXWPCATSQL01,AHMDXWPCATSQL01,200.96,Virtual,$14.06
HDCTSM03,INTRANET1,intranet1,200.7,Virtual,$14.04
HDCTSM03,HNAQXWPPMSQL02,HNAQXWPPMSQL02,200.09,Virtual,$14.00
HDCTSM03,HNAQXWEQSQL01,HNAQXWEQSQL01,199.72,Virtual,$13.98
HDCTSM03,HNAQXWURBDB02,HNAQXWURBDB02,198.34,Virtual,$13.88
HDCTSM03,AHMQXWGDVSSQL01,AHMQXWGDVSSQL01,198.22,Virtual,$13.87
HDCTSM03,HNAFXWVTEXDB01,HNAFXWVTEXDB01,197.63,Virtual,$13.83
HDCTSM03,SAHMDCLNGTDB02A,sahmdclngtdb02a,197.41,Virtual,$13.81
HDCTSM03,D_CHEBIZDEV2,chebizdev2,197.31,Virtual,$13.81
HDCTSM03,HFCQCISMQV11,HFCQXWCASAPP11,197.2,Virtual,$13.80
HDCTSM03,SAHMDCLNGTDB01A,sahmdclngtdb01a,197.08,Virtual,$13.79
HDCTSM03,SAHMDCLNGTDB02,sahmdclngtdb02.amerhonda.com,195.47,Virtual,$13.68
HDCTSM03,CHEMSKFKQA3,chemskfkqa3,195.15,Virtual,$13.66
HDCTSM03,HFCQXWCASSQL15,HFCQXWCASSQL15,194.98,Virtual,$13.64
HDCTSM03,SHRADCLNGTDB01,shradclngtdb01,194.77,Virtual,$13.63
HDCTSM03,DEV1,dev1,193.55,Virtual,$13.54
HDCTSM03,DAHMDCLMFTST01A,dahmdclmftst01a,193.05,Virtual,$13.51
HDCTSM03,CHPUBDBQA2,chpubdbqa2,192.98,Virtual,$13.50
HDCTSM03,HNADXWPCSAPP01_SQL,HNADXWPCSAPP01,192.73,Virtual,$13.49
HDCTSM03,TAHMDCLNGAWAS02,tahmdclngawas02,192.66,Virtual,$13.48
HDCTSM03,HFCQXWPRIAP11,HFCQXWPRIAP11,192.42,Virtual,$13.46
HDCTSM03,HFCQXWCASMQB13,HFCQXWCASMQB13,192.17,Virtual,$13.45
HDCTSM03,HNADXWCMQSAS01,HNADXWCMQSAS01,191.92,Virtual,$13.43
HDCTSM03,HNAQXLIDPSPDB01_DB2,hnaqxlidpspdb01,191.7,Virtual,$13.41
HDCTSM03,AHMINETQS01,AHMINETQS01,191.5,Virtual,$13.40
HDCTSM03,HAMUXWLMSQL001,HAMUXWLMSQL001,191.03,Virtual,$13.37
HDCTSM03,HFCDXWPSSCH01,HFCDXWPSSCH01,190.1,Virtual,$13.30
HDCTSM03,HNADXWAPSAPP01,HNADXWAPSAPP01,188.93,Virtual,$13.22
HDCTSM03,DAHMDCLMFTGOV01,dahmdclmftgov01,188.76,Virtual,$13.21
HDCTSM03,HFCQXWGBWSQL12,HFCQXWGBWSQL12,188.46,Virtual,$13.19
HDCTSM03,HFCQXWGBWAPP11,HFCQXWGBWAPP11,187.59,Virtual,$13.13
HDCTSM03,T3AHMDCWNGAMQ01,T3AHMDCWNGAMQ01,187.59,Virtual,$13.13
HDCTSM03,D_D3AHMDCWHRPS01A,D3AHMDCWHRPS01A,187.44,Virtual,$13.12
HDCTSM03,HNAQXWENTETL01,HNAQXWENTETL01,187.41,Virtual,$13.11
HDCTSM03,HFCQXWCASAPP14,HFCQXWCASAPP14,187.14,Virtual,$13.09
HDCTSM03,HCMND2T1,hcmnd2t1,186.16,Virtual,$13.03
HDCTSM03,HFCQXWGBWSQL11,HFCQXWGBWSQL11,185.34,Virtual,$12.97
HDCTSM03,HNAFXWVTEXDB02,HNAFXWVTEXDB02,185.33,Virtual,$12.97
HDCTSM03,HAMQXWSQL019,HAMQXWSQL019,185.21,Virtual,$12.96
HDCTSM03,HNAQXLCVFD03,hnaqxlcvfd03.amerhonda.com,185.17,Virtual,$12.96
HDCTSM03,HNAQXLGPCSDB01,hnaqxlgpcsdb01,185.14,Virtual,$12.95
HDCTSM03,AHMDXWISISSQL01_SQL,AHMDXWISISSQL01,183.97,Virtual,$12.87
HDCTSM03,HAMDXWWEB007,HAMDXWWEB007,183.95,Virtual,$12.87
HDCTSM03,HFCQXWPRIAP12,HFCQXWPRIAP12,183.93,Virtual,$12.87
HDCTSM03,INDXWPATMQ02,INDXWPATMQ02,183.72,Virtual,$12.86
HDCTSM03,AHMQXWPASDB02,AHMQXWPASDB02,183.61,Virtual,$12.85
HDCTSM03,HFCQXWCASAPP15,HFCQXWCASAPP15,183.43,Virtual,$12.84
HDCTSM03,INDXWPATMQ01,INDXWPATMQ01,182.86,Virtual,$12.80
HDCTSM03,HNAQXWVERSQL01,HNAQXWVERSQL01,180.45,Virtual,$12.63
HDCTSM03,HNAQXWVOCSQL02,HNAQXWVOCSQL02,180.25,Virtual,$12.61
HDCTSM03,HNAQXWEQSQL02,HNAQXWEQSQL02,179.6,Virtual,$12.57
HDCTSM03,HNAGWGSPSNAP01,HNAGWGSPSNAP01,179.47,Virtual,$12.56
HDCTSM03,HFCQXWIMGBRAV01,HFCQXWIMGBRAV01,179.19,Virtual,$12.54
HDCTSM03,HFCQXWSAVDB01,HFCQXWSAVDB01,179.02,Virtual,$12.53
HDCTSM03,HNAQXWCPSQL01,HNAQXWCPSQL01,178.34,Virtual,$12.48
HDCTSM03,HNAQXWCPSQL02,HNAQXWCPSQL02,178.13,Virtual,$12.46
HDCTSM03,AHMQXWPASDB01,AHMQXWPASDB01,177.9,Virtual,$12.45
HDCTSM03,AIXHUB1TN,aixhub1tn,177.68,Virtual,$12.43
HDCTSM03,HFCQXWDFSWEB11,HFCQXWDFSWEB11,177.29,Virtual,$12.41
HDCTSM03,D_HNAQXLBDMGMT01,hnaqxlbdmgmt01,176.96,Virtual,$12.38
HDCTSM03,TAHMDCLAUTDB01,tahmdclautdb01,176.76,Virtual,$12.37
HDCTSM03,AHMDXLLDEDB01,ahmdxlldedb01,176.02,Virtual,$12.32
HDCTSM03,AHMDXWPRTSSQL01,AHMDXWPRTSSQL01,175.76,Virtual,$12.30
HDCTSM03,HNAQXWNAINPHA01,HNAQXWNAINPHA01,175.64,Virtual,$12.29
HDCTSM03,HNAQXWVOCSQL01,HNAQXWVOCSQL01,174.21,Virtual,$12.19
HDCTSM03,AIXGPCS1Q,aixgpcs1q,173.45,Virtual,$12.14
HDCTSM03,TAHMDCLNGAWSR02,tahmdclngawsr02,173.26,Virtual,$12.12
HDCTSM03,HAMDXWSQL007,HAMDXWSQL007,173.23,Virtual,$12.12
HDCTSM03,TAHMDCLNGATFM02,tahmdclngatfm02,173.05,Virtual,$12.11
HDCTSM03,HFCQXWCPAPP01,HFCQXWCPAPP01,172.37,Virtual,$12.06
HDCTSM03,S3AHMDCWBO02,S3AHMDCWBO02,172.11,Virtual,$12.04
HDCTSM03,HNASXLCVCH02,hnasxlcvch02.amerhonda.com,171.65,Virtual,$12.01
HDCTSM03,S3AHMDCWBO01,S3AHMDCWBO01,171.4,Virtual,$11.99
HDCTSM03,Q3AHMDCWDDAP01A,Q3AHMDCWDDAP01A,171.15,Virtual,$11.98
HDCTSM03,HFCQXWCPAPP02,HFCQXWCPAPP02,171.08,Virtual,$11.97
HDCTSM03,HNAQXLNCMLDB01_DB2,hnaqxlncmldb01,170.95,Virtual,$11.96
HDCTSM03,HFCQXWPRIAP13,HFCQXWPRIAP13,170.59,Virtual,$11.94
HDCTSM03,INDXWSTGIIS01,INDXWSTGIIS01,170.36,Virtual,$11.92
HDCTSM03,HNAQXWA2QDB01,HNAQXWA2QDB01,170.35,Virtual,$11.92
HDCTSM03,WD_QAHMDCLDOC01,qahmdcldoc01,170.29,Virtual,$11.92
HDCTSM03,ECRMQW1,ecrmqw1,170.11,Virtual,$11.90
HDCTSM03,Q3AHMDCWGDVAP1A,Q3AHMDCWGDVAP1A,169.97,Virtual,$11.89
HDCTSM03,CHEBIZWEBUAT,chebizwebuat,169.76,Virtual,$11.88
HDCTSM03,HNADXWARBAPP01,HNADXWARBAPP01,169.32,Virtual,$11.85
HDCTSM03,D3AHMDCWHRPS01,D3AHMDCWHRPS01,169.18,Virtual,$11.84
HDCTSM03,HFCQXWCPAPP11,HFCQXWCPAPP11,168.7,Virtual,$11.80
HDCTSM03,HAMQXWSQL013,HAMQXWSQL013,168.45,Virtual,$11.79
HDCTSM03,HNAQXWA2QDB02,HNAQXWA2QDB02,167.02,Virtual,$11.69
HDCTSM03,AHMQXWWARAPP01A,AHMQXWWARAPP01A,166,Virtual,$11.62
HDCTSM03,HAMQXWSQL011,HAMQXWSQL011,165.94,Virtual,$11.61
HDCTSM03,HFCUXWCASMQB11,HFCUXWCASMQB11,165.91,Virtual,$11.61
HDCTSM03,AHMQXWPCATAPP01,AHMQXWPCATAPP01,165.85,Virtual,$11.60
HDCTSM03,HNAUXLEOSJB01,hnauxleosjb01,165.65,Virtual,$11.59
HDCTSM03,CHCMUDB2T2Q,chcmudb2t2q,165.3,Virtual,$11.57
HDCTSM03,ECRMQAP2,ecrmqap2,165.16,Virtual,$11.56
HDCTSM03,AHMDXWAPXAPP001,AHMDXWAPXAPP001,163.78,Virtual,$11.46
HDCTSM03,D3HAADCW02_SQL,D3HAADCW02,163.77,Virtual,$11.46
HDCTSM03,HAMDXWAPP005,HAMDXWAPP005,163.12,Virtual,$11.41
HDCTSM03,HNADXLGPCSDB01,hnadxlgpcsdb01,163,Virtual,$11.41
HDCTSM03,IBMWINTEST04,IBMWINTEST04,162.83,Virtual,$11.39
HDCTSM03,HAMQXWSQL013_SQL,HAMQXWSQL013,162.37,Virtual,$11.36
HDCTSM03,DHFCDCLIDLETL01_DB2,dhfcdclidletl01,162.28,Virtual,$11.35
HDCTSM03,HNADXWAPSAPP02,HNADXWAPSAPP02,161.07,Virtual,$11.27
HDCTSM03,HNATXWEINTEFS01,HNATXWEINTEFS01,160.05,Virtual,$11.20
HDCTSM03,HAMDXWMDT001,HAMDXWMDT001,159.12,Virtual,$11.13
HDCTSM03,HNATXLSCOPTDB01,hnatxlscoptdb01,159.02,Virtual,$11.13
HDCTSM03,QAHMWGSPQC101,QAHMWGSPQC101,157.86,Virtual,$11.05
HDCTSM03,AIXDB04D,aixdb04d,157.83,Virtual,$11.04
HDCTSM03,Q3AHMDCWBO03,Q3AHMDCWBO03,157.45,Virtual,$11.02
HDCTSM03,Q3AHMDCWDDAP01,Q3AHMDCWDDAP01,156.76,Virtual,$10.97
HDCTSM03,HNASXWCVSQLCL01_CLU,HNASXWCVSQL02,156.67,Virtual,$10.96
HDCTSM03,HFCDXWIMGOCC01,HFCDXWIMGOCC01,156.33,Virtual,$10.94
HDCTSM03,AHMDXWAUISSQL01,AHMDXWAUISSQL01,155.84,Virtual,$10.90
HDCTSM03,QAHMDCLMFTST02,qahmdclmftst02,155.76,Virtual,$10.90
HDCTSM03,HFCDXWIMGBRAV01,HFCDXWIMGBRAV01,155.6,Virtual,$10.89
HDCTSM03,HNAQXLA2QAPP03,hnaqxla2qapp03,155.31,Virtual,$10.87
HDCTSM03,Q3AHMDCWGDVAP2A,Q3AHMDCWGDVAP2A,154.94,Virtual,$10.84
HDCTSM03,HNAQXWSPSSB01,HNAQXWSPSSB01,154.02,Virtual,$10.78
HDCTSM03,INDXWPATSQLCL01_CLU,INDXWPATSQL02,153.95,Virtual,$10.77
HDCTSM03,HFCQXWICONETL01,HFCQXWICONETL01,153.5,Virtual,$10.74
HDCTSM03,HNAGLGSPFG2D2,hnaglgspfg2d2,153.5,Virtual,$10.74
HDCTSM03,IBMPHWTSMPXY01,KYNNOWTSMPXY01,153.48,Virtual,$10.74
HDCTSM03,RAHMLGSPNAS01,rahmlgspnas01,153.15,Virtual,$10.72
HDCTSM03,HNASXWSASBOX01,HNASXWSASBOX01,153.09,Virtual,$10.71
HDCTSM03,HFCDXWPRIAP11,HFCDXWPRIAP11,152.94,Virtual,$10.70
HDCTSM03,HNAQXWESSAPP01,HNAQXWESSAPP01,152.81,Virtual,$10.69
HDCTSM03,HNAQXWARBAPP01,HNAQXWARBAPP01,152.5,Virtual,$10.67
HDCTSM03,HFCDETL1_DB2,hfcdetl1,152.02,Virtual,$10.64
HDCTSM03,CHEMSKFKQA1,chemskfkqa1,151.94,Virtual,$10.63
HDCTSM03,D_QAHMDCLNCSWS01A,qahmdclncsws01a,151.83,Virtual,$10.62
HDCTSM03,HNAQXLSMPDB01,hnaqxlsmpdb01,151.28,Virtual,$10.58
HDCTSM03,DAHMDCLNCSWS01,dahmdclncsws01.amerhonda.com,150.69,Virtual,$10.54
HDCTSM03,HFCDXWGBWAPP11,HFCDXWGBWAPP11,150.52,Virtual,$10.53
HDCTSM03,HNAQXWSPSAP02,HNAQXWSPSAP02,150.5,Virtual,$10.53
HDCTSM03,AHMQXWHDSSQL01,AHMQXWHDSSQL01,150.13,Virtual,$10.50
HDCTSM03,HFCPXWPSPUM02,HFCPXWPSPUM02,149.96,Virtual,$10.49
HDCTSM03,AHMDXWDBASQL01,AHMDXWDBASQL01,149.7,Virtual,$10.47
HDCTSM03,HFCUXWCPAPP11,HFCUXWCPAPP11,149.38,Virtual,$10.45
HDCTSM03,HNADXWSVCLOG01,HNADXWSVCLOG01,148.53,Virtual,$10.39
HDCTSM03,HNAQXWSPSSB02,HNAQXWSPSSB02,148.28,Virtual,$10.37
HDCTSM03,HNADXLCVFD01,hnadxlcvfd01,148.21,Virtual,$10.37
HDCTSM03,HFCQXWCASMON01,HFCQXWCASMON01,148.11,Virtual,$10.36
HDCTSM03,HAMQXWSQL012,HAMQXWSQL012,147.63,Virtual,$10.33
HDCTSM03,HFCUXWCASAPP11,HFCUXWCASAPP11,147.39,Virtual,$10.31
HDCTSM03,AHMQXLSMPRM01_DB2,ahmqxlsmprm01,147.3,Virtual,$10.31
HDCTSM03,HFCQXWIMGSQL01,HFCQXWIMGSQL01,145.85,Virtual,$10.20
HDCTSM03,AHMDXWPCATAPP01,AHMDXWPCATAPP01,145.76,Virtual,$10.20
HDCTSM03,HNAQXWNAINWEB02,HNAQXWNAINWEB02,145.64,Virtual,$10.19
HDCTSM03,AHMQXWAPXAPP002,AHMQXWAPXAPP002,145.61,Virtual,$10.19
HDCTSM03,IBMWINTEST03,IBMWINTEST03,144.74,Virtual,$10.13
HDCTSM03,CHCMWEB1T1Q,chcmweb1t1q,144.72,Virtual,$10.13
HDCTSM03,AIXSRM1Q,aixsrm1q,143.87,Virtual,$10.07
HDCTSM03,AHMDXWWARAPP01A,AHMDXWWARAPP01A,142.91,Virtual,$10.00
HDCTSM03,AHMQXAHRAPP01,ahmqxahrapp01,142.65,Virtual,$9.98
HDCTSM03,HNADXWNAINWEB01,HNADXWNAINWEB01,140.32,Virtual,$9.82
HDCTSM03,AHMDXLIGIISIQ01,ahmdxligiisiq01,139.8,Virtual,$9.78
HDCTSM03,EAHMLGSPDE201,eahmlgspde201,139.51,Virtual,$9.76
HDCTSM03,D_TAHMDCLSMPRES01,tahmdclsmpres01,138.64,Virtual,$9.70
HDCTSM03,HNADXWA2QDB01,HNADXWA2QDB01,138.64,Virtual,$9.70
HDCTSM03,AHMTXWEISMQ01,AHMTXWEISMQ01,138.6,Virtual,$9.70
HDCTSM03,AHMQXWAPXSQL003,AHMQXWAPXSQL003,138.13,Virtual,$9.66
HDCTSM03,EAHMLGSPSTX01,eahmlgspstx01,138.09,Virtual,$9.66
HDCTSM03,HDCDEV45,HDCDEV45,137.79,Virtual,$9.64
HDCTSM03,HFCQXWCASSQL16,HFCQXWCASSQL16,137.48,Virtual,$9.62
HDCTSM03,HAMQXWSQL023,HAMQXWSQL023,137.34,Virtual,$9.61
HDCTSM03,D3HAADCW04,D3HAADCW04,137.28,Virtual,$9.60
HDCTSM03,HAMDXWSQL015,HAMDXWSQL015,136.81,Virtual,$9.57
HDCTSM03,AHMQXWHDSAP01A,AHMQXWHDSAP01A,136.73,Virtual,$9.57
HDCTSM03,T3AHMDCWNGAMQ02,T3AHMDCWNGAMQ02,136.27,Virtual,$9.53
HDCTSM03,D_DAHMDCLSPLPOR01,dahmdclsplpor01,136.09,Virtual,$9.52
HDCTSM03,HNAGLGSPFP2D2,hnaglgspfp2d2,136.08,Virtual,$9.52
HDCTSM03,AHMDXWHDSAP01A,AHMDXWHDSAP01A,135.74,Virtual,$9.50
HDCTSM03,WD_HNATXWARBAPP01,HNATXWARBAPP01,135.25,Virtual,$9.46
HDCTSM03,CHCOMMQM1T2Q,chcommqm1t2q,135.24,Virtual,$9.46
HDCTSM03,TMSMQMQAA,chcommqm1t2q,135.23,Virtual,$9.46
HDCTSM03,HNADTORWESCM01,HNADTORWESCM01,134.38,Virtual,$9.40
HDCTSM03,WD_QAHMDCLDOCDB01,qahmdcldocdb01,134.16,Virtual,$9.39
HDCTSM03,HNAQXWMAXAPP02,HNAQXWMAXAPP02,133.98,Virtual,$9.37
HDCTSM03,AHMDXWSESQL01,AHMDXWSESQL01,133.97,Virtual,$9.37
HDCTSM03,INDXWSS01,INDXWSS01,133.3,Virtual,$9.33
HDCTSM03,MMPDEV104,MMPDEV104,132.85,Virtual,$9.29
HDCTSM03,HNAQXWITPMSQL01,HNAQXWITPMSQL01,132.75,Virtual,$9.29
HDCTSM03,QAHMDCLMFTST01,qahmdclmftst01,132.52,Virtual,$9.27
HDCTSM03,D3AHMTOR3GHDS1A,D3AHMTOR3GHDS1A,132.51,Virtual,$9.27
HDCTSM03,HFCDXLPSIWEB01,hfcdxlpsiweb01,132.41,Virtual,$9.26
HDCTSM03,HNAQXLWBIDB01_DB2,hnaqxlwbidb01,132.33,Virtual,$9.26
HDCTSM03,HAMQXWSQL022,HAMQXWSQL022,132.31,Virtual,$9.26
HDCTSM03,AIXAP09Q,aixap09q,132.22,Virtual,$9.25
HDCTSM03,Q3AHMLON3GHDS1A,Q3AHMLON3GHDS1A,132.16,Virtual,$9.25
HDCTSM03,HDCDEV35,HDCDEV35,131.64,Virtual,$9.21
HDCTSM03,HNADXWISOSQL01,HNADXWISOSQL01,131.49,Virtual,$9.20
HDCTSM03,HFCQXWGBWAPP12,HFCQXWGBWAPP12,131.44,Virtual,$9.20
HDCTSM03,HFCQXWPSESS01,HFCQXWPSESS01,131.32,Virtual,$9.19
HDCTSM03,HFCQXWHYPAPP11,HFCQXWHYPAPP11,131.27,Virtual,$9.18
HDCTSM03,HNAQXLDCMSAPP01,hnaqxldcmsapp01,131.09,Virtual,$9.17
HDCTSM03,DAHMDCLNGAWPS01,dahmdclngawps01,130.79,Virtual,$9.15
HDCTSM03,HNAQXWURBDBCL01_SQL,HNAQXWURBDBV01,130.65,Virtual,$9.14
HDCTSM03,HNAUXWMAXBI01,HNAUXWMAXBI01,130.62,Virtual,$9.14
HDCTSM03,HAMDXWSQL014,HAMDXWSQL014,129.58,Virtual,$9.07
HDCTSM03,D_HNAQXLCVCC02,hnaqxlcvcc02,129.2,Virtual,$9.04
HDCTSM03,HAMQXWSQL024,HAMQXWSQL024,129.05,Virtual,$9.03
HDCTSM03,RAHMLGSPSTX01,rahmlgspstx01,128.83,Virtual,$9.01
HDCTSM03,D_QAHMDCLSMPRES02,qahmdclsmpres02,128.68,Virtual,$9.00
HDCTSM03,HFCDXWSCMAPP02,HFCDXWSCMAPP02,126.61,Virtual,$8.86
HDCTSM03,Q3AHMDCWGDVAP02,Q3AHMDCWGDVAP02,125.85,Virtual,$8.80
HDCTSM03,QAHMDCLNGTDB01A,qahmdclngtdb01a,125.62,Virtual,$8.79
HDCTSM03,Q3AHMDCWGDVAP01,Q3AHMDCWGDVAP01,125.53,Virtual,$8.78
HDCTSM03,HDCDEV42,HDCDEV42,125.43,Virtual,$8.78
HDCTSM03,HNAQXWSPSAPCL01_CLU,HNAQXWSPSAP01,125.37,Virtual,$8.77
HDCTSM03,HNADXWCMQAPP01,HNADXWCMQAPP01,125.12,Virtual,$8.75
HDCTSM03,D_QAHMDCLSMPRES01,qahmdclsmpres01,125.11,Virtual,$8.75
HDCTSM03,HNAUXLTRACDB01_DB2,hnauxltracdb01,124.62,Virtual,$8.72
HDCTSM03,HFCUXWCASAPP12,HFCUXWCASAPP12,123.84,Virtual,$8.66
HDCTSM03,D_QAHMDCLDOMQA3,qahmdcldomqa3,123.52,Virtual,$8.64
HDCTSM03,HFCQXWPSCHK01,HFCQXWPSCHK01,123.41,Virtual,$8.63
HDCTSM03,HFCQXWIMGOCC01,HFCQXWIMGOCC01,123.13,Virtual,$8.61
HDCTSM03,HNAQXWMAXBI01,HNAQXWMAXBI01,122.77,Virtual,$8.59
HDCTSM03,HNAQXLWBIDB01,hnaqxlwbidb01,122.21,Virtual,$8.55
HDCTSM03,HNADXWBOSQL01,HNADXWBOSQL01,121.9,Virtual,$8.53
HDCTSM03,AIXDB03D,aixdb03d,121.7,Virtual,$8.51
HDCTSM03,HFCQXWIMGCONT02,HFCQXWIMGCONT02,121.41,Virtual,$8.49
HDCTSM03,HNADXWISOINF01,HNADXWISOINF01,119.28,Virtual,$8.34
HDCTSM03,MMPDEV28,MMPDEV28,119.23,Virtual,$8.34
HDCTSM03,INDXWUNIIIS01,INDXWUNIIIS01,119.12,Virtual,$8.33
HDCTSM03,AHMDXWEISAPP02,AHMDXWEISAPP02,118.72,Virtual,$8.31
HDCTSM03,HNADXLESFIS01,hnadxlesfis01,118.63,Virtual,$8.30
HDCTSM03,HNAQXWNAINWEB01,HNAQXWNAINWEB01,118.57,Virtual,$8.29
HDCTSM03,DAHMWGSPDC101,DAHMWGSPDC101,117.98,Virtual,$8.25
HDCTSM03,DAHMDCLMFTST02A,dahmdclmftst02a,117.74,Virtual,$8.24
HDCTSM03,INDXWPSIIS01,INDXWPSIIS01,117.58,Virtual,$8.23
HDCTSM03,UAHMLGSPNAS01,uahmlgspnas01,117.53,Virtual,$8.22
HDCTSM03,QAHMLGSPSTX01,qahmlgspstx01,116.59,Virtual,$8.16
HDCTSM03,HFCQXWIMGBRAV02,HFCQXWIMGBRAV02,115.9,Virtual,$8.11
HDCTSM03,AIXVISDB01D,aixvisdb01d,114.71,Virtual,$8.02
HDCTSM03,HNAQXWPPMAPP02,HNAQXWPPMAPP02,114.35,Virtual,$8.00
HDCTSM03,HAMQXWSQL027,HAMQXWSQL027,114.2,Virtual,$7.99
HDCTSM03,Q3AHMDCWBO09,Q3AHMDCWBO09,113.87,Virtual,$7.97
HDCTSM03,HNAQXWSCCMAPP01,HNAQXWSCCMAPP01,112.88,Virtual,$7.90
HDCTSM03,AHMDXWSTAPP01,AHMDXWSTAPP01,112.81,Virtual,$7.89
HDCTSM03,HNADXLPDDASB01,hnadxlpddasb01,112.5,Virtual,$7.87
HDCTSM03,HDCDEV43,HDCDEV43,112.46,Virtual,$7.87
HDCTSM03,CHISIMGTW1SRV,CHISIMGTW1SRV,111.83,Virtual,$7.82
HDCTSM03,HFCQXWPSSCH01,HFCQXWPSSCH01,111.67,Virtual,$7.81
HDCTSM03,AHMDXWEISAPP01,AHMDXWEISAPP01,111.61,Virtual,$7.81
HDCTSM03,HNASXLOTADB01,hnasxlotadb01,111.35,Virtual,$7.79
HDCTSM03,HAMQXWWEB001,HAMQXWWEB001,110.99,Virtual,$7.76
HDCTSM03,SAHMLGSPSQ101,sahmlgspsq101,110.8,Virtual,$7.75
HDCTSM03,HNAUXLTRACDB01,hnauxltracdb01,110.34,Virtual,$7.72
HDCTSM03,DAHMWHALOP01,DAHMWHALOP01,110.18,Virtual,$7.71
HDCTSM03,HNADXLWBIDB01,hnadxlwbidb01,110.18,Virtual,$7.71
HDCTSM03,HNAUXLDCMSDB02,hnauxldcmsdb02,110.04,Virtual,$7.70
HDCTSM03,HFCQXWPSHCC01,HFCQXWPSHCC01,110,Virtual,$7.70
HDCTSM03,HNAQXLCRMSOD01,hnaqxlcrmsod01,109.95,Virtual,$7.69
HDCTSM03,Q3AHMLON3GHDS01,Q3AHMLON3GHDS01,109.86,Virtual,$7.69
HDCTSM03,HFCSXLIDLETL01,hfcsxlidletl01,109.48,Virtual,$7.66
HDCTSM03,HNADXWPPMAPP01,HNADXWPPMAPP01,109.4,Virtual,$7.65
HDCTSM03,HNAQXWPPMRPT01,HNAQXWPPMRPT01,109.38,Virtual,$7.65
HDCTSM03,HNAQXLTRACDB01,hnaqxltracdb01,108.93,Virtual,$7.62
HDCTSM03,INDXWUNISQL01,INDXWUNISQL01,108.89,Virtual,$7.62
HDCTSM03,HNASXLOTADB02,hnasxlotadb02,108.6,Virtual,$7.60
HDCTSM03,CHPUBDBQA1,chpubdbqa1,107.97,Virtual,$7.55
HDCTSM03,HFCQXWHYPFDM01,HFCQXWHYPFDM01,107.68,Virtual,$7.53
HDCTSM03,HFCQXWHYPHFM11,HFCQXWHYPHFM11,107.43,Virtual,$7.52
HDCTSM03,D_HFCUXWDLDB001,HFCUXWDLDB001,107.42,Virtual,$7.51
HDCTSM03,WD_IBMWINTEST02,MININT-G7J889B,107.27,Virtual,$7.50
HDCTSM03,HNADXLCPRODB01,hnadxlcprodb01,107.11,Virtual,$7.49
HDCTSM03,HAMQXLAPP002,hamqxlapp002.ham.am.honda.com,106.83,Virtual,$7.47
HDCTSM03,INUXLDXPAPP02,inuxldxpapp02,106.74,Virtual,$7.47
HDCTSM03,D3AHMDCWDDAP01,D3AHMDCWDDAP01,106.67,Virtual,$7.46
HDCTSM03,D_D2AHMTORHDS01,D2AHMTORHDS01,105.77,Virtual,$7.40
HDCTSM03,Q3AHMDCWBO01,Q3AHMDCWBO01,105.45,Virtual,$7.38
HDCTSM03,WD_D3HAADCW01,D3HAADCW01,105.41,Virtual,$7.37
HDCTSM03,HAMQXWSQL028,HAMQXWSQL028,104.91,Virtual,$7.34
HDCTSM03,AHMDXWHDSAP01,AHMDXWHDSAP01,104.89,Virtual,$7.34
HDCTSM03,HNADXWPRIAP01,HNADXWPRIAP01,104.76,Virtual,$7.33
HDCTSM03,INDXWRDSQL01,INDXWRDSQL01,104.16,Virtual,$7.29
HDCTSM03,INDXWSYTIIS01,INDXWSYTIIS01,103.9,Virtual,$7.27
HDCTSM03,HNAULGSPDB01,hnaulgspdb01,103.76,Virtual,$7.26
HDCTSM03,HNADWGSPUP01,HNADWGSPUP01,103.66,Virtual,$7.25
HDCTSM03,AHMDXWDSMDB02_SQL,AHMDXWDSMDB02,103.38,Virtual,$7.23
HDCTSM03,CHEMSKFKQA2,chemskfkqa2,103.16,Virtual,$7.22
HDCTSM03,HNASXWGENMGNT01,HNASXWGENMGNT01,102.55,Virtual,$7.17
HDCTSM03,HFCUXWCASSQL11,HFCUXWCASSQL11,102.36,Virtual,$7.16
HDCTSM03,AHMQXWWARAPP01,AHMQXWWARAPP01,102.32,Virtual,$7.16
HDCTSM03,HNASXWGENMEDI01,HNASXWGENMEDI01,102.3,Virtual,$7.16
HDCTSM03,HNAQXWGENRPRT01,HNAQXWGENRPRT01,102.23,Virtual,$7.15
HDCTSM03,HFCQXWIMGCONT01,HFCQXWIMGCONT01,102.06,Virtual,$7.14
HDCTSM03,INTRANET1_DB2,intranet1,101.66,Virtual,$7.11
HDCTSM03,INDXWSYTWSIIS01,INDXWSYTWSIIS01,101.56,Virtual,$7.10
